activity_person,torso,score
10_5,8.6033,0.025000000000000001
10_5,8.4829,0.025000000000000001
10_5,8.6772,0.050000000000000003
10_5,9.5579,0.0
10_5,12.769,0.074999999999999997
10_5,12.337,0.0
10_5,9.3808,0.0
10_5,9.3396,0.025000000000000001
10_5,9.5987,0.0
10_5,8.7892,0.0
10_5,7.6819,0.0
10_5,6.4007,0.125
10_5,6.5343,0.0
10_5,7.2024,0.0
10_5,7.8716,0.025000000000000001
10_5,8.5418,0.0
10_5,8.8843,0.0
10_5,8.9221,0.0
10_5,8.9577,0.0
10_5,11.193,0.050000000000000003
10_5,12.199,0.125
10_5,10.32,0.14999999999999999
10_5,9.2334,0.025000000000000001
10_5,9.579,0.0
10_5,8.8153,0.0
10_5,8.3667,0.0
10_5,7.2639,0.0
10_5,6.429,0.0
10_5,6.6079,0.0
10_5,7.427,0.0
10_5,8.3196,0.0
10_5,8.3051,0.025000000000000001
10_5,8.4234,0.0
10_5,9.0198,0.0
10_5,9.8847,0.0
10_5,12.517,0.025000000000000001
10_5,11.914,0.0
10_5,8.8948,0.050000000000000003
10_5,8.9531,0.0
10_5,9.4654,0.0
10_5,8.7662,0.0
10_5,7.2477,0.0
10_5,6.7556,0.0
10_5,6.9648,0.0
10_5,7.4702,0.025000000000000001
10_5,8.0423,0.025000000000000001
10_5,8.46,0.050000000000000003
10_5,9.0327,0.20000000000000001
10_5,9.1962,0.0
10_5,9.5971,0.025000000000000001
10_5,12.638,0.57499999999999996
10_5,12.368,0.025000000000000001
10_5,10.529,0.0
10_5,9.0573,0.0
10_5,8.5353,0.025000000000000001
10_5,8.1598,0.0
10_5,8.0849,0.0
10_5,7.3101,0.025000000000000001
10_5,6.7359,0.0
10_5,7.3012,0.0
10_5,8.0536,0.050000000000000003
10_5,8.3215,0.0
10_5,8.0531,0.074999999999999997
10_5,8.4244,0.0
10_5,9.2753,0.0
10_5,12.238,0.125
10_5,12.768,0.025000000000000001
10_5,10.669,0.025000000000000001
10_5,8.613,0.29999999999999999
10_5,8.9101,0.17499999999999999
10_5,8.5875,0.0
10_5,8.1268,0.0
10_5,7.0168,0.025000000000000001
10_5,6.7417,0.0
10_5,7.1216,0.0
10_5,7.7548,0.0
10_5,8.616,0.0
10_5,8.7211,0.0
10_5,8.5129,0.0
10_5,9.285,0.0
10_5,13.026,0.42499999999999999
10_5,12.639,0.025000000000000001
10_5,10.577,0.0
10_5,9.4164,0.0
10_5,9.3107,0.0
10_5,8.7861,0.0
10_5,7.7853,0.0
10_5,6.4453,0.17499999999999999
10_5,6.1466,0.074999999999999997
10_5,6.6518,0.050000000000000003
10_5,7.5376,0.0
10_5,8.4093,0.0
10_5,8.5136,0.0
10_5,8.8403,0.0
10_5,8.8709,0.0
10_5,11.014,0.050000000000000003
10_5,12.158,0.074999999999999997
10_5,10.982,0.025000000000000001
10_5,9.1055,0.0
10_5,9.6259,0.025000000000000001
10_5,9.0359,0.0
10_5,7.7557,0.25
10_5,6.6678,0.025000000000000001
10_5,6.3697,0.0
10_5,7.2179,0.0
10_5,8.2447,0.0
10_5,8.4825,0.025000000000000001
10_5,8.587,0.0
10_5,8.7975,0.0
10_5,9.0327,0.0
10_5,9.6355,0.0
10_5,11.978,1.0
10_5,11.212,0.050000000000000003
10_5,9.5738,0.050000000000000003
10_5,9.3894,0.0
10_5,9.2335,0.0
10_5,8.1744,0.0
10_5,8.0539,0.025000000000000001
10_5,7.0253,0.0
10_5,6.3622,0.0
10_5,6.6514,0.025000000000000001
10_5,7.5073,0.0
10_5,8.2077,0.0
10_5,8.401,0.0
10_5,8.3927,0.0
10_5,8.8549,0.0
10_5,10.137,0.0
10_5,12.627,0.17499999999999999
10_5,12.219,0.0
10_5,9.285,0.0
10_5,8.1963,0.074999999999999997
10_5,8.5714,0.025000000000000001
10_5,8.3047,0.0
10_5,7.83,0.0
10_5,7.4651,0.050000000000000003
10_5,7.3519,0.0
10_5,7.6509,0.29999999999999999
10_5,7.8582,0.0
10_5,8.3493,0.875
10_5,8.692,0.14999999999999999
10_5,8.8479,0.10000000000000001
10_5,9.1511,0.0
10_5,10.962,0.92500000000000004
10_5,12.555,0.050000000000000003
10_5,10.336,0.10000000000000001
10_5,9.2777,0.875
10_5,9.6975,0.0
10_5,9.0533,0.0
10_5,8.3225,0.0
10_5,6.9358,0.025000000000000001
10_5,6.109,0.025000000000000001
10_5,6.5773,0.0
10_5,7.2466,0.0
10_5,8.3496,0.0
10_5,8.38,0.0
10_5,8.6474,0.0
10_5,8.9758,0.0
10_5,9.513,0.0
10_5,12.892,0.025000000000000001
10_5,12.592,0.050000000000000003
10_5,9.658,0.025000000000000001
10_5,9.0315,0.0
10_5,9.1811,0.0
10_5,8.5147,0.0
10_5,7.5754,0.025000000000000001
10_5,6.7716,0.0
10_5,6.6971,0.0
10_5,7.4414,0.0
10_5,8.2006,0.0
10_5,8.6084,0.0
10_5,8.363,0.0
10_5,8.6475,0.0
10_5,9.4932,0.0
10_5,12.91,0.074999999999999997
10_5,12.623,0.0
10_5,9.9935,0.0
10_5,8.9539,0.0
10_5,8.9233,0.0
10_5,8.5461,0.0
10_5,7.5692,0.0
10_5,7.0643,0.0
10_5,6.765,0.0
10_5,7.1887,0.0
10_5,7.9632,0.0
10_5,8.075,0.20000000000000001
10_5,8.4098,0.0
10_5,8.7371,0.025000000000000001
10_5,9.2753,0.0
10_5,12.362,0.67500000000000004
10_5,12.456,0.0
10_5,10.633,0.0
10_5,8.5522,0.0
10_5,8.8205,0.074999999999999997
10_5,8.46,0.0
10_5,7.8718,0.0
10_5,6.8895,0.0
10_5,7.1882,0.025000000000000001
10_5,7.7537,0.025000000000000001
10_5,8.4982,0.0
10_5,8.6455,0.0
10_5,8.378,0.0
10_5,8.6775,0.025000000000000001
10_5,9.4503,0.29999999999999999
10_5,12.028,0.5
10_5,12.817,0.0
10_5,9.9553,0.0
10_5,8.8898,0.0
10_5,9.5656,0.025000000000000001
10_5,8.883,0.0
10_5,8.1709,0.10000000000000001
10_5,7.2109,0.025000000000000001
10_5,6.5934,0.0
10_5,6.8466,0.0
10_5,7.5688,0.0
10_5,8.0076,0.0
10_5,8.1718,0.0
10_5,9.2009,0.10000000000000001
10_5,9.8407,0.22500000000000001
10_5,13.65,0.20000000000000001
10_5,12.806,0.074999999999999997
10_5,9.2051,0.074999999999999997
10_5,8.2988,0.025000000000000001
10_5,8.4965,0.025000000000000001
10_5,7.7079,0.125
10_5,7.305,0.074999999999999997
10_5,7.4978,0.025000000000000001
10_5,7.558,0.25
10_5,8.0944,0.025000000000000001
10_5,7.9897,0.025000000000000001
10_5,7.9166,0.0
10_5,8.3938,0.125
10_5,8.5115,0.27500000000000002
10_5,9.0611,0.074999999999999997
10_5,11.244,0.82499999999999996
10_5,12.033,0.074999999999999997
10_5,10.998,0.025000000000000001
10_5,9.6207,0.025000000000000001
10_5,8.9378,0.0
10_5,8.2812,0.074999999999999997
10_5,8.3542,0.0
10_5,7.5936,0.0
10_5,6.7881,0.025000000000000001
10_5,6.8761,0.0
10_5,7.2925,0.0
10_5,8.1636,0.0
10_5,8.3059,0.0
10_5,8.4249,0.0
10_5,8.7676,0.0
10_5,9.2985,0.0
10_5,12.147,0.074999999999999997
10_5,12.325,0.0
10_5,10.15,0.0
10_5,8.8016,0.0
10_5,9.5376,0.0
10_5,8.9895,0.0
10_5,7.6259,0.0
10_5,6.4655,0.050000000000000003
10_5,6.3697,0.0
10_5,7.0842,0.0
10_5,8.0521,0.0
10_5,8.795,0.050000000000000003
10_5,8.7504,0.0
10_5,8.9979,0.0
10_5,9.5082,0.025000000000000001
10_5,12.723,0.32500000000000001
10_5,12.512,0.0
10_5,9.9202,0.0
10_5,9.2665,0.0
10_5,9.1255,0.0
10_5,8.5617,0.025000000000000001
10_5,7.3247,0.025000000000000001
10_5,6.8033,0.0
10_5,6.773,0.0
10_5,7.0554,0.025000000000000001
10_5,7.7994,0.0
10_5,8.3736,0.025000000000000001
10_5,8.7088,0.0
10_5,8.6326,0.0
10_5,9.0955,0.0
10_5,11.879,0.025000000000000001
10_5,12.291,0.0
10_5,10.603,0.0
10_5,8.5691,0.0
10_5,9.1636,0.10000000000000001
10_5,8.9436,0.0
10_5,7.8862,0.0
10_5,7.0552,0.0
10_5,6.8164,0.0
10_5,7.2462,0.0
10_5,7.8053,0.0
10_5,8.0801,0.22500000000000001
10_5,8.6452,0.0
10_5,8.8468,0.0
10_5,9.2346,0.17499999999999999
10_5,9.8199,0.10000000000000001
10_5,13.133,1.0
10_5,11.167,0.025000000000000001
10_5,9.2035,0.47499999999999998
10_5,9.2072,0.0
10_5,8.973,0.0
10_5,8.5761,0.0
10_5,7.5625,0.0
10_5,6.7131,0.025000000000000001
10_5,6.9063,0.0
10_5,7.3305,0.0
10_5,8.038,0.0
10_5,8.3725,0.0
10_5,8.4022,0.0
10_5,8.4009,0.0
10_5,8.7375,0.0
10_5,10.525,0.0
10_5,12.085,0.125
10_5,11.251,0.0
10_5,9.3456,0.47499999999999998
10_5,9.4485,0.0
10_5,9.3017,0.0
10_5,8.1637,0.0
10_5,7.0558,0.0
10_5,6.5858,0.0
10_5,7.0915,0.0
10_5,7.538,0.0
10_5,8.2007,0.0
10_5,8.6397,0.0
10_5,8.6176,0.0
10_5,8.7205,0.0
10_5,9.5393,0.0
10_5,12.55,0.025000000000000001
10_5,12.041,0.050000000000000003
10_5,10.383,0.14999999999999999
10_5,9.7521,0.20000000000000001
10_5,9.2211,0.22500000000000001
10_5,8.3084,0.0
10_5,7.4892,0.29999999999999999
10_5,6.4827,0.10000000000000001
10_5,6.3401,0.050000000000000003
10_5,6.712,0.20000000000000001
10_5,7.5309,0.0
10_5,8.2773,0.0
10_5,8.3284,0.0
10_5,8.7368,0.0
10_5,9.118,0.0
10_5,11.804,0.0
10_5,12.234,0.0
10_5,11.058,0.14999999999999999
10_5,8.4072,0.67500000000000004
10_5,8.4413,0.0
10_5,8.6601,0.0
10_5,8.5788,0.0
10_5,7.4925,0.0
10_5,6.556,0.0
10_5,6.8171,0.0
10_5,7.5691,0.0
10_5,8.8419,0.074999999999999997
10_5,9.0879,0.025000000000000001
10_5,8.9385,0.0
10_5,9.0188,0.0
10_5,10.806,0.050000000000000003
10_5,12.339,0.025000000000000001
10_5,11.232,0.0
10_5,9.5925,0.0
10_5,9.1471,0.0
10_5,8.7712,0.0
10_5,8.1136,0.0
10_5,7.2731,0.0
10_5,6.5797,0.0
10_5,6.9225,0.0
10_5,7.8847,0.0
10_5,8.5475,0.0
10_5,8.8076,0.0
10_5,8.4625,0.0
10_5,9.1995,0.0
10_5,10.185,0.0
10_5,12.176,0.125
10_5,11.998,0.0
10_5,8.498,0.17499999999999999
10_5,8.3971,0.025000000000000001
10_5,9.7627,0.32500000000000001
10_5,8.96,0.074999999999999997
10_5,7.6969,0.55000000000000004
10_5,6.4887,0.074999999999999997
10_5,7.0538,0.0
10_5,7.9176,0.0
10_5,8.542,0.0
10_5,8.2592,0.0
10_5,8.2907,0.0
10_5,8.7803,0.0
10_5,9.2772,0.0
10_5,12.221,0.074999999999999997
10_5,12.256,0.025000000000000001
10_5,9.8524,0.0
10_5,8.5482,0.0
10_5,8.8837,0.0
10_5,8.6079,0.0
10_5,7.913,0.0
10_5,6.9064,0.0
10_5,6.3389,0.0
10_5,6.9792,0.0
10_5,7.6924,0.0
10_5,8.3649,0.0
10_5,8.6484,0.0
10_5,8.6466,0.0
10_5,9.1536,0.0
10_5,10.3,0.10000000000000001
10_5,11.793,0.0
10_5,11.698,0.0
10_5,8.8815,0.025000000000000001
10_5,8.6849,0.17499999999999999
10_5,9.2404,0.025000000000000001
10_5,8.5872,0.0
10_5,7.5595,0.0
10_5,6.7858,0.0
10_5,6.7625,0.0
10_5,7.2776,0.0
10_5,8.0208,0.0
10_5,8.5424,0.0
10_5,8.8547,0.025000000000000001
10_5,8.899,0.0
10_5,9.6513,0.0
10_5,13.236,0.125
10_5,11.959,0.10000000000000001
10_5,9.6959,0.050000000000000003
10_5,9.0135,0.074999999999999997
10_5,9.0413,0.0
10_5,8.8878,0.0
10_5,7.7848,0.025000000000000001
10_5,6.5784,0.0
10_5,6.1311,0.050000000000000003
10_5,6.7191,0.050000000000000003
10_5,7.5682,0.074999999999999997
10_5,8.5291,0.025000000000000001
10_5,8.8116,0.0
10_5,8.6311,0.0
10_5,9.3266,0.0
10_5,12.297,0.125
10_5,12.309,0.0
10_5,10.074,0.0
10_5,8.9119,0.0
10_5,9.3592,0.0
10_5,8.8698,0.0
10_5,7.9628,0.0
10_5,7.1301,0.0
10_5,6.6368,0.0
10_5,7.1277,0.0
10_5,7.6489,0.0
10_5,8.341,0.0
10_5,8.7953,0.0
10_5,8.8033,0.0
10_5,8.847,0.025000000000000001
10_5,9.4355,0.0
10_5,12.396,0.025000000000000001
10_5,11.57,0.32500000000000001
10_5,9.6057,0.0
10_5,9.7138,0.0
10_5,9.2342,0.0
10_5,9.1576,0.050000000000000003
10_5,7.8452,0.0
10_5,6.5935,0.0
10_5,6.7349,0.0
10_5,7.2336,0.0
10_5,7.8361,0.0
10_5,8.2607,0.0
10_5,8.4693,0.0
10_5,8.7889,0.0
10_5,9.2157,0.0
10_5,12.207,0.0
10_5,11.905,0.074999999999999997
10_5,10.073,0.0
10_5,9.1646,0.0
10_5,9.5815,0.0
10_5,8.6381,0.0
10_5,7.8414,0.0
10_5,6.7702,0.0
10_5,6.1889,0.0
10_5,7.0237,0.0
10_5,7.859,0.0
10_5,8.5798,0.0
10_5,9.0499,0.125
10_5,9.0353,0.0
10_5,9.2564,0.0
10_5,10.923,0.0
10_5,12.08,0.025000000000000001
10_5,11.261,0.0
10_5,9.3466,0.0
10_5,9.0948,0.0
10_5,8.7278,0.050000000000000003
10_5,8.4287,0.050000000000000003
10_5,7.3256,0.0
10_5,6.5791,0.0
10_5,6.877,0.0
10_5,7.3829,0.0
10_5,8.0377,0.0
10_5,8.3281,0.0
10_5,8.3203,0.0
10_5,9.1398,0.0
10_5,10.087,0.050000000000000003
10_5,12.339,0.375
10_5,11.877,0.0
10_5,8.6131,0.125
10_5,8.7758,0.0
10_5,9.4942,0.0
10_5,8.8544,0.0
10_5,7.3961,0.074999999999999997
10_5,6.5852,0.025000000000000001
10_5,6.5758,0.025000000000000001
10_5,7.3066,0.074999999999999997
10_5,8.1702,0.025000000000000001
10_5,8.6461,0.0
10_5,8.9605,0.0
10_5,9.0179,0.0
10_5,9.6729,0.0
10_5,12.193,0.050000000000000003
10_5,11.919,0.0
10_5,9.9845,0.0
10_5,8.5341,0.0
10_5,9.132,0.025000000000000001
10_5,8.7257,0.0
10_5,8.1136,0.025000000000000001
10_5,7.2479,0.074999999999999997
10_5,6.4429,0.0
10_5,6.949,0.050000000000000003
10_5,7.7536,0.10000000000000001
10_5,8.3946,0.0
10_5,8.5578,0.0
10_5,8.4232,0.0
10_5,8.5358,0.0
10_5,10.078,0.025000000000000001
10_5,12.934,0.074999999999999997
10_5,11.922,0.0
10_5,9.469,0.025000000000000001
10_5,9.1769,0.0
10_5,8.6616,0.0
10_5,7.7824,0.025000000000000001
10_5,6.8178,0.025000000000000001
10_5,6.3545,0.025000000000000001
10_5,7.3535,0.074999999999999997
10_5,7.8421,0.025000000000000001
10_5,8.3644,0.0
10_5,8.5124,0.0
10_5,8.5196,0.0
10_5,8.8169,0.0
10_5,9.985,0.074999999999999997
10_5,12.212,0.050000000000000003
10_5,11.078,0.0
10_5,9.158,0.0
10_5,9.4232,0.050000000000000003
10_5,9.3094,0.0
10_5,8.4561,0.0
10_5,7.7703,0.10000000000000001
10_5,6.8323,0.050000000000000003
10_5,6.3399,0.0
10_5,6.8908,0.0
10_5,7.6057,0.0
10_5,8.4101,0.0
10_5,8.7672,0.0
10_5,8.9463,0.0
10_5,9.7076,0.050000000000000003
10_5,12.623,0.074999999999999997
10_5,12.456,0.0
10_5,9.5814,0.050000000000000003
10_5,8.4786,0.0
10_5,9.478,0.14999999999999999
10_5,8.886,0.22500000000000001
10_5,7.7828,0.20000000000000001
10_5,6.9197,0.074999999999999997
10_5,6.5849,0.025000000000000001
10_5,7.143,0.14999999999999999
10_5,7.9553,0.14999999999999999
10_5,8.5116,0.10000000000000001
10_5,8.9075,0.17499999999999999
10_5,8.93,0.17499999999999999
10_5,8.9722,0.17499999999999999
10_5,10.226,0.27500000000000002
10_5,12.183,0.025000000000000001
10_5,11.14,0.125
10_5,9.0689,0.45000000000000001
10_5,8.9075,0.17499999999999999
10_5,8.7562,0.17499999999999999
10_5,8.457,0.074999999999999997
10_5,7.5329,0.25
10_5,6.6539,0.17499999999999999
10_5,6.9213,0.125
10_5,7.5465,0.25
10_5,8.1351,0.17499999999999999
10_5,8.2763,0.14999999999999999
10_5,8.4923,0.10000000000000001
10_5,8.7374,0.20000000000000001
10_5,9.0515,0.125
10_5,12.132,0.10000000000000001
10_5,12.755,0.125
10_5,9.7686,0.22500000000000001
10_5,8.717,0.10000000000000001
10_5,9.7615,0.32500000000000001
10_5,8.8189,0.40000000000000002
10_5,7.5465,0.75
10_5,6.8396,0.22500000000000001
10_5,6.8618,0.125
10_5,7.3518,0.125
10_5,8.0665,0.27500000000000002
10_5,8.7061,0.17499999999999999
10_5,8.8848,0.20000000000000001
10_5,8.6314,0.10000000000000001
10_5,8.8982,0.22500000000000001
10_5,10.492,0.72499999999999998
10_5,12.421,0.10000000000000001
10_5,10.529,0.32500000000000001
10_5,8.9426,0.97499999999999998
10_5,9.4454,0.050000000000000003
10_5,9.0695,0.125
10_5,8.7088,0.10000000000000001
10_5,7.5172,0.27500000000000002
10_5,6.2215,0.375
10_5,6.31,0.25
10_5,6.9057,0.20000000000000001
10_5,8.0085,0.20000000000000001
10_5,8.6045,0.17499999999999999
10_5,9.0281,0.14999999999999999
10_5,9.2289,0.125
10_5,10.37,0.84999999999999998
10_5,12.541,0.050000000000000003
10_5,12.131,0.074999999999999997
10_5,8.8516,0.22500000000000001
10_5,8.4033,0.25
10_5,9.3021,0.125
10_5,8.566,0.050000000000000003
10_5,7.2034,0.22500000000000001
10_5,6.563,0.074999999999999997
10_5,7.0534,0.074999999999999997
10_5,7.5007,0.14999999999999999
10_5,8.4821,0.050000000000000003
10_5,8.6909,0.10000000000000001
10_5,8.9006,0.074999999999999997
10_5,8.8029,0.125
10_5,9.8516,0.22500000000000001
10_5,12.521,0.57499999999999996
10_5,12.436,0.10000000000000001
10_5,10.188,0.22500000000000001
10_5,9.0574,0.125
10_5,9.177,0.025000000000000001
10_5,8.7637,0.14999999999999999
10_5,8.0679,0.22500000000000001
10_5,7.1302,0.14999999999999999
10_5,6.654,0.125
10_5,6.7422,0.17499999999999999
10_5,7.5687,0.27500000000000002
10_5,8.2465,0.025000000000000001
10_5,8.6943,0.10000000000000001
10_5,8.9305,0.10000000000000001
10_5,9.4092,0.20000000000000001
10_5,12.43,1.0
10_5,13.007,0.5
10_5,10.149,1.0
10_5,8.4556,0.025000000000000001
10_5,8.9336,0.17499999999999999
10_5,8.3784,0.65000000000000002
10_5,7.8879,1.0
10_5,7.1279,0.84999999999999998
10_5,6.6673,0.25
10_5,7.0612,0.22500000000000001
10_5,7.7464,0.40000000000000002
10_5,8.4219,0.29999999999999999
10_5,8.8098,0.27500000000000002
10_5,9.0784,0.22500000000000001
10_5,9.1652,0.17499999999999999
10_5,10.825,0.72499999999999998
10_5,12.236,1.0
10_5,11.229,0.65000000000000002
10_5,9.5394,1.0
10_5,8.6559,0.125
10_5,8.3711,0.47499999999999998
10_5,8.3828,0.55000000000000004
10_5,7.4587,0.25
10_5,6.6983,0.10000000000000001
10_5,6.9504,0.0
10_5,7.4413,0.125
10_5,8.2755,0.42499999999999999
10_5,8.3052,0.125
10_5,8.4984,0.0
10_5,8.7214,0.125
10_5,9.2305,0.27500000000000002
10_5,11.893,0.97499999999999998
10_5,12.055,0.125
10_5,9.8876,0.34999999999999998
10_5,8.718,0.10000000000000001
10_5,9.5526,0.125
10_5,9.035,0.375
10_5,7.8589,0.375
10_5,7.0107,0.34999999999999998
10_5,6.9664,0.025000000000000001
10_5,7.2918,0.074999999999999997
10_5,8.0527,0.29999999999999999
10_5,8.7515,0.75
10_5,9.0872,0.10000000000000001
10_5,8.9986,0.074999999999999997
10_5,9.2728,0.10000000000000001
10_5,11.12,0.65000000000000002
10_5,12.951,0.80000000000000004
10_5,11.233,0.52500000000000002
10_5,9.3395,0.20000000000000001
10_5,8.9384,0.074999999999999997
10_5,8.1466,0.025000000000000001
10_5,7.7723,0.25
10_5,7.0952,0.050000000000000003
10_5,6.7445,0.20000000000000001
10_5,7.2487,0.25
10_5,8.158,0.5
10_5,8.3803,0.52500000000000002
10_5,8.1866,0.0
10_5,8.0148,0.375
10_5,8.4623,0.0
10_5,9.1186,0.025000000000000001
10_5,12.711,1.0
10_5,12.667,0.29999999999999999
10_5,9.2689,0.65000000000000002
10_5,8.761,0.0
10_5,9.2123,0.025000000000000001
10_5,8.3197,0.0
10_5,7.0537,0.25
10_5,6.5323,0.0
10_5,7.1722,0.025000000000000001
10_5,7.9908,0.025000000000000001
10_5,8.4828,0.17499999999999999
10_5,8.4379,0.0
10_5,8.6165,0.025000000000000001
10_5,8.9592,0.10000000000000001
10_5,9.732,0.42499999999999999
10_5,13.266,0.55000000000000004
10_5,12.122,0.10000000000000001
10_5,9.3824,0.14999999999999999
10_5,8.7148,0.0
10_5,8.5929,0.050000000000000003
10_5,8.5449,0.17499999999999999
10_5,7.6891,0.42499999999999999
10_5,6.8471,0.22500000000000001
10_5,6.831,0.22500000000000001
10_5,7.1878,0.25
10_5,7.9846,0.45000000000000001
10_5,8.432,0.14999999999999999
10_5,8.4611,0.050000000000000003
10_5,8.4366,0.10000000000000001
10_5,8.9245,0.14999999999999999
10_5,12.053,0.47499999999999998
10_5,12.44,0.20000000000000001
10_5,9.2533,0.14999999999999999
10_5,8.4171,0.22500000000000001
10_5,9.2235,0.22500000000000001
10_5,8.5571,0.14999999999999999
10_5,7.7832,0.42499999999999999
10_5,6.8015,0.52500000000000002
10_5,6.8302,0.0
10_5,7.3214,0.025000000000000001
10_5,7.8716,0.025000000000000001
10_5,8.5559,0.29999999999999999
10_5,8.6367,0.074999999999999997
10_5,8.3775,0.050000000000000003
10_5,9.0537,0.125
10_5,11.147,1.0
10_5,12.076,0.47499999999999998
10_5,10.587,0.42499999999999999
10_5,8.8747,0.84999999999999998
10_5,9.0853,0.050000000000000003
10_5,8.4126,0.025000000000000001
10_5,8.0387,0.050000000000000003
10_5,6.6817,0.074999999999999997
10_5,6.3385,0.074999999999999997
10_5,6.9336,0.0
10_5,7.6632,0.0
10_5,8.3644,0.5
10_5,8.2302,0.14999999999999999
10_5,8.0207,0.050000000000000003
10_5,8.7515,0.14999999999999999
10_5,9.3652,0.34999999999999998
10_5,12.412,0.97499999999999998
10_5,12.309,0.29999999999999999
10_5,9.1207,0.375
10_5,8.0911,0.5
10_5,9.2834,0.17499999999999999
10_5,8.4384,0.14999999999999999
10_5,7.5899,0.77500000000000002
10_5,7.0904,0.625
10_5,7.2397,0.32500000000000001
10_5,7.6648,0.67500000000000004
10_5,7.9312,0.92500000000000004
10_5,8.0429,0.14999999999999999
10_5,8.3026,0.82499999999999996
10_5,8.6907,0.050000000000000003
10_5,9.0755,0.40000000000000002
10_5,10.417,0.52500000000000002
10_5,12.585,0.75
10_5,11.361,0.40000000000000002
10_5,8.5003,0.625
10_5,8.5768,0.025000000000000001
10_5,8.7028,0.074999999999999997
10_5,8.6207,0.0
10_5,7.815,0.375
10_5,7.01,0.77500000000000002
10_5,6.9497,0.20000000000000001
10_5,7.3663,0.25
10_5,7.962,0.57499999999999996
10_5,8.3053,0.59999999999999998
10_5,8.4525,0.050000000000000003
10_5,8.7649,0.074999999999999997
10_5,8.8267,0.125
10_5,11.436,0.92500000000000004
10_5,12.099,0.40000000000000002
10_5,9.9675,0.42499999999999999
10_5,7.9662,0.875
10_5,8.3438,0.025000000000000001
10_5,8.9063,0.050000000000000003
10_5,8.9078,0.074999999999999997
10_5,7.9028,0.34999999999999998
10_5,7.0299,0.5
10_5,7.03,0.074999999999999997
10_5,7.3646,0.050000000000000003
10_5,8.065,0.55000000000000004
10_5,8.3167,0.22500000000000001
10_5,8.4586,0.0
10_5,8.6884,0.074999999999999997
10_5,9.3954,0.40000000000000002
10_5,12.504,0.69999999999999996
10_5,12.181,0.10000000000000001
10_5,9.71,0.25
10_5,8.8096,0.67500000000000004
10_5,8.9807,0.074999999999999997
10_5,8.2921,0.10000000000000001
10_5,7.889,0.14999999999999999
10_5,6.9501,0.375
10_5,6.8599,0.0
10_5,7.008,0.074999999999999997
10_5,7.709,0.17499999999999999
10_5,8.3052,0.57499999999999996
10_5,8.5807,0.025000000000000001
10_5,9.0641,0.074999999999999997
10_5,9.3259,0.42499999999999999
10_5,11.608,0.625
10_5,12.076,0.52500000000000002
10_5,9.4626,0.17499999999999999
10_5,7.6734,0.94999999999999996
10_5,8.8879,0.22500000000000001
10_5,9.0792,0.025000000000000001
10_5,8.0051,0.72499999999999998
10_5,7.0323,0.0
10_5,6.9201,0.0
10_5,7.4116,0.025000000000000001
10_5,8.1856,0.10000000000000001
10_5,8.5435,0.074999999999999997
10_5,8.558,0.0
10_5,8.9896,0.0
10_5,9.3748,0.025000000000000001
10_5,11.208,0.65000000000000002
10_5,12.659,0.45000000000000001
10_5,10.397,0.75
10_5,8.8328,0.14999999999999999
10_5,8.9074,0.0
10_5,8.3826,0.0
10_5,7.771,0.375
10_5,6.9964,0.17499999999999999
10_5,6.5043,0.55000000000000004
10_5,7.1142,0.90000000000000002
10_5,7.651,0.42499999999999999
10_5,8.2477,0.90000000000000002
10_5,8.6053,0.074999999999999997
10_5,8.9018,0.0
10_5,9.0218,0.0
10_5,11.507,0.14999999999999999
10_5,12.427,0.25
10_5,10.342,0.17499999999999999
10_5,8.5015,0.45000000000000001
10_5,9.0519,0.29999999999999999
10_5,8.73,0.29999999999999999
10_5,8.0603,0.47499999999999998
10_5,7.0556,0.42499999999999999
10_5,6.6529,0.25
10_5,7.293,0.050000000000000003
10_5,8.0377,0.050000000000000003
10_5,8.6168,0.375
10_5,8.7582,0.27500000000000002
10_5,8.8996,0.34999999999999998
10_5,9.3517,0.050000000000000003
10_5,11.304,0.5
10_5,12.04,0.125
10_5,9.8734,0.074999999999999997
10_5,8.5629,0.074999999999999997
10_5,9.2077,0.050000000000000003
10_5,9.0395,0.17499999999999999
10_5,8.2846,0.57499999999999996
10_5,7.0241,1.0
10_5,6.1894,0.72499999999999998
10_5,6.4941,1.0
10_5,7.3216,0.22500000000000001
10_5,8.4251,0.69999999999999996
10_5,8.6786,0.050000000000000003
10_5,8.7226,0.050000000000000003
10_5,8.5439,0.025000000000000001
10_5,9.885,0.32500000000000001
